Time [s];Force [kN]
0.0;0.0
0.049499999732;0.0
0.099500000477;0.0
0.1494999975;0.020121213049
0.19949999452;0.098292760551
0.24950000644;0.023997301236
0.29949998856;0.019861737266
0.34950000048;0.15560461581
0.3995000124;0.14445737004
0.44949999452;4.6324421419e-05
0.49950000644;0.0
0.55000001192;0.46102839708
0.60000002384;0.056919317693
0.64999997616;0.0
0.69999998808;0.0
0.75;0.0
0.80000001192;0.1509411931
0.85000002384;0.0
0.89999997616;0.0
0.94999998808;0.0055377506651
1.0;0.019976934418
1.0499999523;0.0
1.1000000238;0.0
1.1499999762;0.0070555354469
1.2000000477;0.42067313194
1.25;0.0
1.2999999523;0.0
1.3500000238;0.18117420375
1.3999999762;0.20077104867
1.4500000477;0.25216370821
1.5;0.0
1.5499999523;0.38242658973
1.6000000238;0.10006035119
1.6499999762;0.22609908879
1.7000000477;0.20925906301
1.75;0.27120143175
1.7999999523;0.00042276259046
1.8500000238;0.081667870283
1.8999999762;0.26894435287
1.9500000477;0.0053074974567
2.0;0.0
2.0499999523;0.0
2.0999999046;0.0
2.1500000954;0.0
2.2000000477;0.0
2.25;0.086629636586
2.2999999523;0.00039624903002
2.3499999046;0.0
2.4000000954;0.0
2.4500000477;0.53371882439
2.4995000362;0.86092036963
2.5494999886;0.00027989561204
2.5994999409;0.12223859876
2.6494998932;0.87776750326
2.6995000839;0.91388309002
2.7495000362;0.0073719401844
2.7994999886;0.0
2.8494999409;0.0
2.8994998932;0.97875660658
2.9495000839;0.0049233338796
2.9995000362;0.0036511432845
3.0494999886;0.76755255461
3.0994999409;0.40188601613
3.1494998932;0.37539249659
3.1995000839;0.6210038662
3.2495000362;0.42270487547
3.2994999886;0.54335486889
3.3494999409;0.11213643104
3.3994998932;0.10515233874
3.4495000839;0.068779803813
3.4995000362;0.27112284303
3.5494999886;0.19130299985
3.5994999409;0.00023611991492
3.6494998932;0.44344687462
3.6995000839;0.36298745871
3.7495000362;0.5542755127
3.7994999886;0.28130421042
3.8494999409;0.47585621476
3.8994998932;0.48126447201
3.9495000839;0.48673653603
3.9995000362;0.29380396008
4.0494999886;0.6852197051
4.0995001793;0.6830753684
4.1494998932;0.42614021897
4.1995000839;0.38561415672
4.2494997978;0.63889437914
4.2994999886;0.89932364225
4.3495001793;0.54602473974
4.3994998932;0.54921674728
4.4495000839;0.62810128927
4.4994997978;0.52696478367
4.5494999886;0.54659795761
4.5995001793;0.39215275645
4.6494998932;0.14971479774
4.6995000839;0.34635213017
4.7494997978;0.5744690299
4.7994999886;0.26404765248
4.8495001793;0.40594291687
4.8994998932;0.44005572796
4.9499998093;0.32636907697
5.0;0.36938402057
5.0500001907;0.53617244959
5.0999999046;0.47548225522
5.1500000954;0.53950309753
5.1999998093;0.5785010457
5.25;0.44067186117
5.3000001907;0.66265326738
5.3499999046;0.58780819178
5.4000000954;0.6950725913
5.4499998093;0.82716536522
5.5;0.65641599894
5.5500001907;0.80489945412
5.5999999046;0.76768094301
5.6500000954;0.72798705101
5.6999998093;0.76948916912
5.75;0.7167879343
5.8000001907;0.68184161186
5.8499999046;0.67081820965
5.9000000954;0.56609451771
5.9499998093;0.59413164854
6.0;0.53228664398
6.0500001907;0.52281248569
6.0999999046;0.48176896572
6.1500000954;0.53877526522
6.1999998093;0.53128868341
6.25;0.63202935457
6.3000001907;0.56651037931
6.3499999046;0.57754737139
6.4000000954;0.6506499052
6.4499998093;0.68873345852
6.5;0.77411091328
6.5500001907;0.71626836061
6.5999999046;0.7734104991
6.6500000954;0.76050829887
6.6999998093;0.76298171282
6.75;0.85550034046
6.8000001907;0.81607508659
6.8499999046;0.84835988283
6.9000000954;0.74186754227
6.9499998093;0.81554192305
7.0;0.78045767546
7.0500001907;0.69559514523
7.0999999046;0.69637900591
7.1500000954;0.6819499135
7.1999998093;0.6338416338
7.25;0.61035305262
7.3000001907;0.60629683733
7.3499999046;0.57349467278
7.4000000954;0.54624551535
7.4499998093;0.60562241077
7.5;0.60426878929
7.5500001907;0.67826241255
7.5999999046;0.63327896595
7.6500000954;0.67516583204
7.6999998093;0.71886092424
7.75;0.7558349967
7.8000001907;0.79825091362
7.8499999046;0.81653136015
7.9000000954;0.88478672504
7.9499998093;0.87057977915
8.0;0.82893544436
8.0500001907;0.9426227212
8.1000003815;0.88453698158
8.1499996185;0.89139050245
8.1999998093;0.91466140747
8.25;0.86568701267
8.3000001907;0.84959310293
8.3500003815;0.78386819363
8.3999996185;0.77075201273
8.4499998093;0.78990066051
8.5;0.7213370204
8.5500001907;0.67665076256
8.6000003815;0.67195880413
8.6499996185;0.65370881557
8.6999998093;0.62166631222
8.75;0.67468219995
8.8000001907;0.6941280365
8.8500003815;0.71339040995
8.8999996185;0.73140645027
8.9499998093;0.8206692338
9.0;0.85318219662
9.0500001907;0.94326514006
9.1000003815;0.95244604349
9.1499996185;1.0180152655
9.1999998093;1.0605243444
9.25;1.0697985888
9.3000001907;1.0963970423
9.3500003815;1.0947873592
9.3999996185;1.0988228321
9.4495000839;1.0445768833
9.4995002747;1.0544198751
9.5495004654;1.0911602974
9.5994997025;1.0169743299
9.6494998932;1.0001003742
9.6995000839;0.98713600636
9.7495002747;0.99838495255
9.7995004654;0.95024526119
9.8494997025;0.94483572245
9.8994998932;0.94922977686
9.9495000839;0.91183817387
9.9995002747;0.88935512304
10.049500465;0.89576125145
10.099499702;0.88163977861
10.149499893;0.84515380859
10.199500084;0.8881559968
10.249500275;0.88859421015
10.299500465;0.95623975992
10.349499702;0.90786796808
10.399499893;0.94644236565
10.449500084;1.0131403208
10.499500275;1.0005007982
10.549500465;1.0569616556
10.599499702;1.0380539894
10.649499893;1.0579462051
10.699500084;1.0526794195
10.749500275;1.0283619165
10.799500465;1.0505119562
10.849499702;1.0456396341
10.899499893;1.0080106258
10.949500084;0.99211090803
10.999500275;0.98180067539
11.049500465;0.98719459772
11.099499702;0.92482614517
11.149499893;0.94072216749
11.199500084;0.90826362371
11.249500275;0.87830144167
11.299500465;0.88549870253
11.349499702;0.86378121376
11.399499893;0.90216064453
11.449500084;0.83694404364
11.499500275;0.8836517334
11.549500465;0.90066438913
11.599499702;0.91627246141
11.649499893;0.96825581789
11.699500084;0.97475010157
11.749500275;1.0185799599
11.799500465;1.0608656406
11.849499702;1.0573400259
11.899499893;1.0981441736
11.949500084;1.1269510984
11.999500275;1.1073665619
12.049500465;1.1126352549
12.099499702;1.1060367823
12.149499893;1.0939887762
12.199500084;1.0863318443
12.249500275;1.0261814594
12.299500465;1.0661588907
12.349499702;1.0295876265
12.399499893;1.015088439
12.449500084;1.0130186081
12.499500275;0.97997379303
12.549500465;1.0234775543
12.599499702;0.96021080017
12.649499893;1.0054920912
12.699500084;0.99920171499
12.749500275;1.0018780231
12.799500465;1.033171773
12.849499702;1.031707406
12.899499893;1.0954540968
12.949500084;1.0627199411
12.999500275;1.1129114628
13.049500465;1.1774842739
13.099499702;1.1973719597
13.149499893;1.2588974237
13.199500084;1.2811707258
13.249500275;1.3155486584
13.299500465;1.3415657282
13.349499702;1.3669850826
13.399499893;1.4211672544
13.449500084;1.4233187437
13.499500275;1.4042057991
13.549500465;1.3765205145
13.599499702;1.3627170324
13.649499893;1.3385347128
13.699500084;1.2998158932
13.749500275;1.2698236704
13.799500465;1.2396484613
13.849499702;1.1847553253
13.899499893;1.1851013899
13.949500084;1.1576794386
13.999500275;1.1681602001
14.049500465;1.160291791
14.099499702;1.1683251858
14.149499893;1.1922165155
14.199500084;1.2061420679
14.249500275;1.2036705017
14.299500465;1.258441329
14.349499702;1.2639139891
14.399499893;1.2883183956
14.449500084;1.2703485489
14.499500275;1.2890108824
14.549500465;1.3250820637
14.599499702;1.2945770025
14.649499893;1.3104492426
14.699500084;1.3139733076
14.749500275;1.277474165
14.799500465;1.2694545984
14.849499702;1.2562129498
14.899499893;1.2662848234
14.949500084;1.2023792267
14.999500275;1.180736661
15.049500465;1.1381981373
15.099499702;1.1099594831
15.149499893;1.083526969
15.199500084;1.0603097677
15.249500275;1.0426077843
15.299500465;1.0466213226
15.349499702;0.99767178297
15.399499893;1.0497049093
15.449500084;1.0402429104
15.499500275;1.0836166143
15.549500465;1.0909038782
15.599499702;1.1315588951
15.649499893;1.1697273254
15.699500084;1.1622297764
15.749500275;1.1750785112
15.799500465;1.2261500359
15.849499702;1.2299612761
15.899499893;1.2340394258
15.949500084;1.2682081461
15.999500275;1.2543777227
16.049499512;1.2821396589
16.099500656;1.2675817013
16.149499893;1.3081104755
16.19949913;1.314717412
16.249500275;1.3000133038
16.299499512;1.2940011024
16.349500656;1.2973880768
16.399499893;1.2991080284
16.44949913;1.2615609169
16.499500275;1.2561271191
16.549499512;1.2554041147
16.599500656;1.2134069204
16.649499893;1.2100889683
16.69949913;1.2263138294
